0.000000	0.000000
0.000125	0.000000
0.000250	0.000000
0.000375	0.000000
0.000500	0.000000
0.000625	0.000000
0.000750	0.000000
0.000875	0.000000
0.001000	0.000000
0.001125	0.000000
0.001250	0.000000
0.001375	0.000000
0.001500	0.000000
0.001625	0.000000
0.001750	0.000000
0.001875	0.000000
0.002000	0.000000
0.002125	0.000000
0.002250	0.000000
0.002375	0.000000
0.002500	0.000000
0.002625	0.000000
0.002750	0.000000
0.002875	0.000000
0.003000	0.000000
0.003125	0.000000
0.003250	0.000000
0.003375	0.000000
0.003500	0.000000
0.003625	0.000000
0.003750	0.000000
0.003875	0.000000
0.004000	0.000000
0.004125	0.000000
0.004250	0.000000
0.004375	0.000000
0.004500	0.000000
0.004625	0.000000
0.004750	0.000000
0.004875	0.000000
0.005000	0.000000
0.005125	0.000000
0.005250	0.000000
0.005375	0.000000
0.005500	0.000000
0.005625	0.000000
0.005750	0.000000
0.005875	0.000000
0.006000	0.000000
0.006125	0.000000
0.006250	0.000000
0.006375	0.000000
0.006500	0.000000
0.006625	0.000000
0.006750	0.000000
0.006875	0.000000
0.007000	0.000000
0.007125	0.000000
0.007250	0.000000
0.007375	0.000000
0.007500	0.000000
0.007625	0.000000
0.007750	0.000000
0.007875	0.000000
0.008000	0.000000
0.008125	0.000000
0.008250	0.000000
0.008375	0.000000
0.008500	0.000000
0.008625	0.000000
0.008750	0.000000
0.008875	0.000000
0.009000	0.000000
0.009125	0.000000
0.009250	0.000000
0.009375	0.000000
0.009500	0.000000
0.009625	0.000000
0.009750	0.000000
0.009875	0.000000
0.010000	0.000000
0.010125	0.000000
0.010250	0.000000
0.010375	0.000000
0.010500	0.000000
0.010625	0.000000
0.010750	0.000000
0.010875	0.000000
0.011000	0.000000
0.011125	0.000000
0.011250	0.000000
0.011375	0.000000
0.011500	0.000000
0.011625	0.000000
0.011750	0.000000
0.011875	0.000000
0.012000	0.000000
0.012125	0.000000
0.012250	0.000000
0.012375	0.000000
0.012500	0.000000
0.012625	0.000000
0.012750	0.000000
0.012875	0.000000
0.013000	0.000000
0.013125	0.000000
0.013250	0.000000
0.013375	0.000000
0.013500	0.000000
0.013625	0.000000
0.013750	0.000000
0.013875	0.000000
0.014000	0.000000
0.014125	0.000000
0.014250	0.000000
0.014375	0.000000
0.014500	0.000000
0.014625	0.000000
0.014750	0.000000
0.014875	0.000000
0.015000	0.000000
0.015125	0.000000
0.015250	0.000000
0.015375	0.000000
0.015500	0.000000
0.015625	0.000000
0.015750	0.000000
0.015875	0.000000
0.016000	0.000000
0.016125	0.000000
0.016250	0.000000
0.016375	0.000000
0.016500	0.000000
0.016625	0.000000
0.016750	0.000000
0.016875	0.000000
0.017000	0.000000
0.017125	0.000000
0.017250	0.000000
0.017375	0.000000
0.017500	0.000000
0.017625	0.000000
0.017750	0.000000
0.017875	0.000000
0.018000	0.000000
0.018125	0.000000
0.018250	0.000000
0.018375	0.000000
0.018500	0.000000
0.018625	0.000000
0.018750	0.000000
0.018875	0.000000
0.019000	0.000000
0.019125	0.000000
0.019250	0.000000
0.019375	0.000000
0.019500	0.000000
0.019625	0.000000
0.019750	0.000000
0.019875	0.000000
0.020000	0.000000
0.020125	0.000000
0.020250	0.000000
0.020375	0.000000
0.020500	0.000000
0.020625	0.000000
0.020750	0.000000
0.020875	0.000000
0.021000	0.000000
0.021125	0.000000
0.021250	0.000000
0.021375	0.000000
0.021500	0.000000
0.021625	0.000000
0.021750	0.000000
0.021875	0.000000
0.022000	0.000000
0.022125	0.000000
0.022250	0.000000
0.022375	0.000000
0.022500	0.000000
0.022625	0.000000
0.022750	0.000000
0.022875	0.000000
0.023000	0.000000
0.023125	0.000000
0.023250	0.000000
0.023375	0.000000
0.023500	0.000000
0.023625	0.000000
0.023750	0.000000
0.023875	0.000000
0.024000	0.000000
0.024125	0.000000
0.024250	0.000000
0.024375	0.000000
0.024500	0.000000
0.024625	0.000000
0.024750	0.000000
0.024875	0.000000
0.025000	0.000000
0.025125	0.000000
0.025250	0.000000
0.025375	0.000000
0.025500	0.000000
0.025625	0.000000
0.025750	0.000000
0.025875	0.000000
0.026000	0.000000
0.026125	0.000000
0.026250	0.000000
0.026375	0.000000
0.026500	0.000000
0.026625	0.000000
0.026750	0.000000
0.026875	0.000000
0.027000	0.000000
0.027125	0.000000
0.027250	0.000000
0.027375	0.000000
0.027500	0.000000
0.027625	0.000000
0.027750	0.000000
0.027875	0.000000
0.028000	0.000000
0.028125	0.000000
0.028250	0.000000
0.028375	0.000000
0.028500	0.000000
0.028625	0.000000
0.028750	0.000000
0.028875	0.000000
0.029000	0.000000
0.029125	0.000000
0.029250	0.000000
0.029375	0.000000
0.029500	0.000000
0.029625	0.000000
0.029750	0.000000
0.029875	0.000000
0.030000	0.000000
0.030125	0.000000
0.030250	0.000000
0.030375	0.000000
0.030500	0.000000
0.030625	-0.000000
0.030750	0.000000
0.030875	-0.000000
0.031000	0.000000
0.031125	-0.000000
0.031250	0.000000
0.031375	-0.000000
0.031500	0.000001
0.031625	-0.000001
0.031750	0.000001
0.031875	-0.000001
0.032000	0.000001
0.032125	-0.000002
0.032250	0.000002
0.032375	-0.000003
